Zonal_Dir,LON,Merdian_Dir,LAT,P2021_2050,Stat_sig_50,P2041_2070,Stat_sig_70,P2070_2099,Stat_sig_99
7,16.8750,45,34.8830,1.892,3,3.049,3,5.257,3
7,16.8750,46,37.6730,2.013,3,3.238,3,5.591,3
7,16.8750,47,40.4640,2.252,3,3.635,3,6.255,3
7,16.8750,48,43.2540,2.426,3,3.967,3,6.797,3
7,16.8750,49,46.0450,2.511,3,4.126,3,7.013,3
7,16.8750,50,48.8350,2.422,3,3.951,3,6.607,3
7,16.8750,51,51.6260,2.405,3,3.855,3,6.313,3
7,16.8750,52,54.4160,2.432,3,3.883,3,6.119,3
7,16.8750,53,57.2070,2.615,3,4.150,3,6.396,3
7,16.8750,54,59.9970,2.876,3,4.570,3,7.022,3
7,16.8750,55,62.7870,3.037,3,4.796,3,7.467,3
7,16.8750,56,65.5780,3.136,3,4.950,3,7.703,3
7,16.8750,57,68.3680,3.012,3,4.782,3,7.264,3
7,16.8750,58,71.1580,2.913,3,4.724,3,7.181,3
7,16.8750,59,73.9480,3.604,3,5.782,3,9.145,3
7,16.8750,60,76.7370,4.656,3,7.397,3,11.277,3
7,16.8750,61,79.5260,4.877,3,8.118,3,12.890,3
7,16.8750,62,82.3130,4.854,3,8.143,3,13.532,3
7,16.8750,63,85.0970,4.670,3,7.732,3,13.209,3
7,16.8750,64,87.8640,4.585,3,7.575,3,13.228,3
8,19.6875,1,-87.8640,2.295,3,3.547,3,6.145,3
8,19.6875,2,-85.0970,2.332,3,3.523,3,6.098,3
8,19.6875,3,-82.3130,2.353,3,3.605,3,6.170,3
8,19.6875,4,-79.5260,2.339,3,3.654,3,6.183,3
8,19.6875,5,-76.7370,2.293,3,3.570,3,6.122,3
8,19.6875,6,-73.9480,1.990,3,3.056,3,5.271,3
8,19.6875,7,-71.1580,1.831,3,2.751,3,4.580,3
8,19.6875,8,-68.3680,2.158,3,3.046,3,4.761,3
8,19.6875,9,-65.5780,1.979,3,2.887,3,4.537,3
8,19.6875,10,-62.7870,1.668,3,2.495,3,3.900,3
8,19.6875,11,-59.9970,1.322,3,2.024,3,3.239,3
8,19.6875,12,-57.2070,1.105,3,1.721,3,2.781,3
8,19.6875,13,-54.4160,0.982,3,1.536,3,2.561,3
8,19.6875,14,-51.6260,1.061,3,1.660,3,2.816,3
8,19.6875,15,-48.8350,1.281,3,1.969,3,3.315,3
8,19.6875,16,-46.0450,1.499,3,2.287,3,3.816,3
8,19.6875,17,-43.2540,1.736,3,2.642,3,4.382,3
8,19.6875,18,-46.0450,1.878,3,2.808,3,4.658,3
8,19.6875,19,-37.6730,1.835,3,2.761,3,4.609,3
8,19.6875,20,-34.8830,1.737,3,2.665,3,4.518,3
8,19.6875,21,-32.0920,2.172,3,3.454,3,5.925,3
8,19.6875,22,-29.3010,2.498,3,4.025,3,6.961,3
8,19.6875,23,-26.5110,2.745,3,4.443,3,7.741,3
8,19.6875,24,-23.7200,2.888,3,4.651,3,8.150,3
8,19.6875,25,-20.9300,2.877,3,4.607,3,8.120,3
8,19.6875,26,-18.1390,2.780,3,4.508,3,7.975,3
8,19.6875,27,-15.3480,2.632,3,4.314,3,7.649,3
8,19.6875,28,-12.5580,2.487,3,4.087,3,7.216,3
8,19.6875,29,-9.7670,2.390,3,3.923,3,6.849,3
8,19.6875,30,-6.9770,2.300,3,3.795,3,6.616,3
8,19.6875,31,-4.1860,2.199,3,3.642,3,6.322,3
8,19.6875,32,-1.3950,2.145,3,3.533,3,6.095,3
8,19.6875,33,1.3950,2.148,3,3.522,3,6.053,3
8,19.6875,34,4.1860,2.190,3,3.563,3,6.133,3
8,19.6875,35,6.9770,2.233,3,3.662,3,6.318,3
8,19.6875,36,9.7670,2.309,3,3.802,3,6.587,3
8,19.6875,37,12.5580,2.362,3,3.900,3,6.783,3
8,19.6875,38,15.3480,2.453,3,4.024,3,7.001,3
8,19.6875,39,18.1390,2.553,3,4.114,3,7.083,3
8,19.6875,40,20.9300,2.697,3,4.252,3,7.264,3
8,19.6875,41,23.7200,2.610,3,4.077,3,7.021,3
8,19.6875,42,26.5110,2.517,3,3.883,3,6.759,3
8,19.6875,43,29.3010,2.294,3,3.616,3,6.259,3
8,19.6875,44,32.0920,1.915,3,3.089,3,5.359,3
8,19.6875,45,34.8830,1.883,3,3.043,3,5.247,3
8,19.6875,46,37.6730,2.052,3,3.310,3,5.702,3
8,19.6875,47,40.4640,2.370,3,3.860,3,6.650,3
8,19.6875,48,43.2540,2.545,3,4.207,3,7.234,3
8,19.6875,49,46.0450,2.543,3,4.195,3,7.124,3
8,19.6875,50,48.8350,2.492,3,4.083,3,6.796,3
8,19.6875,51,51.6260,2.475,3,4.004,3,6.527,3
8,19.6875,52,54.4160,2.534,3,4.083,3,6.459,3
8,19.6875,53,57.2070,2.641,3,4.228,3,6.532,3
8,19.6875,54,59.9970,2.951,3,4.723,3,7.246,3
8,19.6875,55,62.7870,3.141,3,4.997,3,7.863,3
8,19.6875,56,65.5780,3.271,3,5.176,3,8.159,3
8,19.6875,57,68.3680,3.327,3,5.292,3,8.080,3
8,19.6875,58,71.1580,3.197,3,5.127,3,7.822,3
8,19.6875,59,73.9480,3.977,3,6.274,3,9.746,3
8,19.6875,60,76.7370,5.082,3,8.023,3,12.083,3
8,19.6875,61,79.5260,5.066,3,8.409,3,13.300,3
8,19.6875,62,82.3130,4.923,3,8.242,3,13.654,3
8,19.6875,63,85.0970,4.689,3,7.744,3,13.225,3
8,19.6875,64,87.8640,4.590,3,7.575,3,13.228,3
9,22.5000,1,-87.8640,2.301,3,3.555,3,6.161,3
9,22.5000,2,-85.0970,2.342,3,3.538,3,6.120,3
9,22.5000,3,-82.3130,2.373,3,3.637,3,6.221,3
9,22.5000,4,-79.5260,2.346,3,3.679,3,6.222,3
9,22.5000,5,-76.7370,2.289,3,3.589,3,6.179,3
9,22.5000,6,-73.9480,1.986,3,3.057,3,5.269,3
9,22.5000,7,-71.1580,1.800,3,2.726,3,4.544,3
9,22.5000,8,-68.3680,2.126,3,2.981,3,4.644,3
9,22.5000,9,-65.5780,1.979,3,2.852,3,4.464,3
9,22.5000,10,-62.7870,1.665,3,2.454,3,3.842,3
9,22.5000,11,-59.9970,1.319,3,1.989,3,3.201,3
9,22.5000,12,-57.2070,1.100,3,1.696,3,2.745,3
9,22.5000,13,-54.4160,0.971,3,1.517,3,2.531,3
9,22.5000,14,-51.6260,1.056,3,1.654,3,2.810,3
9,22.5000,15,-48.8350,1.272,3,1.964,3,3.297,3
9,22.5000,16,-46.0450,1.495,3,2.295,3,3.813,3
9,22.5000,17,-43.2540,1.763,3,2.695,3,4.454,3
9,22.5000,18,-46.0450,1.920,3,2.853,3,4.702,3
9,22.5000,19,-37.6730,1.830,3,2.751,3,4.576,3
9,22.5000,20,-34.8830,1.738,3,2.710,3,4.593,3
9,22.5000,21,-32.0920,2.282,3,3.713,3,6.438,3
9,22.5000,22,-29.3010,2.671,3,4.390,3,7.650,3
9,22.5000,23,-26.5110,2.820,3,4.635,3,8.098,3
9,22.5000,24,-23.7200,2.891,3,4.669,3,8.143,3
9,22.5000,25,-20.9300,2.848,3,4.542,3,7.983,3
9,22.5000,26,-18.1390,2.722,3,4.410,3,7.783,3
9,22.5000,27,-15.3480,2.551,3,4.150,3,7.379,3
9,22.5000,28,-12.5580,2.435,3,3.948,3,6.982,3
9,22.5000,29,-9.7670,2.322,3,3.783,3,6.608,3
9,22.5000,30,-6.9770,2.236,3,3.687,3,6.405,3
9,22.5000,31,-4.1860,2.174,3,3.601,3,6.238,3
9,22.5000,32,-1.3950,2.155,3,3.550,3,6.109,3
9,22.5000,33,1.3950,2.145,3,3.544,3,6.082,3
9,22.5000,34,4.1860,2.195,3,3.588,3,6.137,3
9,22.5000,35,6.9770,2.239,3,3.667,3,6.298,3
9,22.5000,36,9.7670,2.302,3,3.781,3,6.528,3
9,22.5000,37,12.5580,2.361,3,3.913,3,6.774,3
9,22.5000,38,15.3480,2.447,3,4.004,3,6.947,3
9,22.5000,39,18.1390,2.546,3,4.096,3,7.044,3
9,22.5000,40,20.9300,2.650,3,4.219,3,7.211,3
9,22.5000,41,23.7200,2.592,3,4.088,3,7.006,3
9,22.5000,42,26.5110,2.529,3,3.929,3,6.792,3
9,22.5000,43,29.3010,2.352,3,3.740,3,6.462,3
9,22.5000,44,32.0920,2.070,3,3.312,3,5.701,3
9,22.5000,45,34.8830,1.909,3,3.087,3,5.328,3
9,22.5000,46,37.6730,2.214,3,3.585,3,6.185,3
9,22.5000,47,40.4640,2.539,3,4.173,3,7.172,3
9,22.5000,48,43.2540,2.556,3,4.285,3,7.335,3
9,22.5000,49,46.0450,2.519,3,4.201,3,7.142,3
9,22.5000,50,48.8350,2.500,3,4.137,3,6.896,3
9,22.5000,51,51.6260,2.555,3,4.157,3,6.766,3
9,22.5000,52,54.4160,2.655,3,4.293,3,6.845,3
9,22.5000,53,57.2070,2.762,3,4.483,3,6.960,3
9,22.5000,54,59.9970,3.020,3,4.862,3,7.482,3
9,22.5000,55,62.7870,3.307,3,5.256,3,8.252,3
9,22.5000,56,65.5780,3.484,3,5.497,3,8.654,3
9,22.5000,57,68.3680,3.627,3,5.747,3,8.772,3
9,22.5000,58,71.1580,3.595,3,5.697,3,8.705,3
9,22.5000,59,73.9480,4.412,3,6.875,3,10.506,3
9,22.5000,60,76.7370,5.430,3,8.551,3,12.816,3
9,22.5000,61,79.5260,5.248,3,8.681,3,13.731,3
9,22.5000,62,82.3130,4.988,3,8.320,3,13.778,3
9,22.5000,63,85.0970,4.705,3,7.753,3,13.242,3
9,22.5000,64,87.8640,4.598,3,7.577,3,13.229,3
10,25.3125,1,-87.8640,2.306,3,3.559,3,6.174,3
10,25.3125,2,-85.0970,2.348,3,3.552,3,6.148,3
10,25.3125,3,-82.3130,2.393,3,3.669,3,6.279,3
10,25.3125,4,-79.5260,2.367,3,3.702,3,6.254,3
10,25.3125,5,-76.7370,2.303,3,3.603,3,6.179,3
10,25.3125,6,-73.9480,1.980,3,3.060,3,5.261,3
10,25.3125,7,-71.1580,1.755,3,2.680,3,4.465,3
10,25.3125,8,-68.3680,2.090,3,2.906,3,4.535,3
10,25.3125,9,-65.5780,1.981,3,2.824,3,4.424,3
10,25.3125,10,-62.7870,1.658,3,2.412,3,3.789,3
10,25.3125,11,-59.9970,1.307,3,1.952,3,3.160,3
10,25.3125,12,-57.2070,1.084,3,1.658,3,2.696,3
10,25.3125,13,-54.4160,0.953,3,1.490,3,2.498,3
10,25.3125,14,-51.6260,1.044,3,1.637,3,2.783,3
10,25.3125,15,-48.8350,1.244,3,1.930,3,3.235,3
10,25.3125,16,-46.0450,1.471,3,2.272,3,3.772,3
10,25.3125,17,-43.2540,1.776,3,2.723,3,4.511,3
10,25.3125,18,-46.0450,1.904,3,2.847,3,4.734,3
10,25.3125,19,-37.6730,1.805,3,2.718,3,4.536,3
10,25.3125,20,-34.8830,1.701,3,2.664,3,4.507,3
10,25.3125,21,-32.0920,2.186,3,3.585,3,6.230,3
10,25.3125,22,-29.3010,2.561,3,4.255,3,7.477,3
10,25.3125,23,-26.5110,2.729,3,4.495,3,7.894,3
10,25.3125,24,-23.7200,2.793,3,4.531,3,7.935,3
10,25.3125,25,-20.9300,2.739,3,4.432,3,7.778,3
10,25.3125,26,-18.1390,2.608,3,4.245,3,7.500,3
10,25.3125,27,-15.3480,2.477,3,4.015,3,7.125,3
10,25.3125,28,-12.5580,2.370,3,3.830,3,6.781,3
10,25.3125,29,-9.7670,2.270,3,3.695,3,6.451,3
10,25.3125,30,-6.9770,2.217,3,3.642,3,6.302,3
10,25.3125,31,-4.1860,2.164,3,3.579,3,6.167,3
10,25.3125,32,-1.3950,2.145,3,3.539,3,6.062,3
10,25.3125,33,1.3950,2.138,3,3.526,3,6.049,3
10,25.3125,34,4.1860,2.152,3,3.531,3,6.058,3
10,25.3125,35,6.9770,2.227,3,3.655,3,6.293,3
10,25.3125,36,9.7670,2.313,3,3.813,3,6.568,3
10,25.3125,37,12.5580,2.412,3,3.980,3,6.874,3
10,25.3125,38,15.3480,2.496,3,4.046,3,7.008,3
10,25.3125,39,18.1390,2.595,3,4.146,3,7.115,3
10,25.3125,40,20.9300,2.656,3,4.213,3,7.210,3
10,25.3125,41,23.7200,2.580,3,4.080,3,7.045,3
10,25.3125,42,26.5110,2.487,3,3.916,3,6.808,3
10,25.3125,43,29.3010,2.335,3,3.717,3,6.425,3
10,25.3125,44,32.0920,2.003,3,3.230,3,5.560,3
10,25.3125,45,34.8830,1.903,3,3.099,3,5.372,3
10,25.3125,46,37.6730,2.106,3,3.444,3,5.969,3
10,25.3125,47,40.4640,2.377,3,3.917,3,6.731,3
10,25.3125,48,43.2540,2.523,3,4.231,3,7.197,3
10,25.3125,49,46.0450,2.539,3,4.251,3,7.194,3
10,25.3125,50,48.8350,2.553,3,4.228,3,7.045,3
10,25.3125,51,51.6260,2.646,3,4.312,3,7.027,3
10,25.3125,52,54.4160,2.753,3,4.495,3,7.211,3
10,25.3125,53,57.2070,2.903,3,4.745,3,7.422,3
10,25.3125,54,59.9970,3.124,3,5.076,3,7.832,3
10,25.3125,55,62.7870,3.411,3,5.452,3,8.461,3
10,25.3125,56,65.5780,3.635,3,5.750,3,8.896,3
10,25.3125,57,68.3680,3.781,3,5.999,3,9.171,3
10,25.3125,58,71.1580,3.925,3,6.162,3,9.375,3
10,25.3125,59,73.9480,4.849,3,7.481,3,11.251,3
10,25.3125,60,76.7370,5.749,3,9.051,3,13.518,3
10,25.3125,61,79.5260,5.444,3,8.981,3,14.177,3
10,25.3125,62,82.3130,5.056,3,8.395,3,13.893,3
10,25.3125,63,85.0970,4.736,3,7.776,3,13.269,3
10,25.3125,64,87.8640,4.605,3,7.581,3,13.232,3
11,28.1250,1,-87.8640,2.311,3,3.563,3,6.187,3
11,28.1250,2,-85.0970,2.356,3,3.565,3,6.160,3
11,28.1250,3,-82.3130,2.406,3,3.688,3,6.315,3
11,28.1250,4,-79.5260,2.378,3,3.713,3,6.276,3
11,28.1250,5,-76.7370,2.328,3,3.626,3,6.191,3
11,28.1250,6,-73.9480,1.985,3,3.079,3,5.282,3
11,28.1250,7,-71.1580,1.716,3,2.662,3,4.447,3
11,28.1250,8,-68.3680,2.051,3,2.879,3,4.552,3
11,28.1250,9,-65.5780,1.983,3,2.822,3,4.463,3
11,28.1250,10,-62.7870,1.648,3,2.373,3,3.763,3
11,28.1250,11,-59.9970,1.298,3,1.920,3,3.121,3
11,28.1250,12,-57.2070,1.069,3,1.623,3,2.648,3
11,28.1250,13,-54.4160,0.936,3,1.464,3,2.465,3
11,28.1250,14,-51.6260,1.023,3,1.609,3,2.740,3
11,28.1250,15,-48.8350,1.212,3,1.899,3,3.186,3
11,28.1250,16,-46.0450,1.440,3,2.244,3,3.735,3
11,28.1250,17,-43.2540,1.774,3,2.741,3,4.552,3
11,28.1250,18,-46.0450,1.873,3,2.826,3,4.705,3
11,28.1250,19,-37.6730,1.745,3,2.630,3,4.379,3
11,28.1250,20,-34.8830,1.628,3,2.548,3,4.323,3
11,28.1250,21,-32.0920,1.948,3,3.162,3,5.487,3
11,28.1250,22,-29.3010,2.288,3,3.782,3,6.666,3
11,28.1250,23,-26.5110,2.464,3,4.087,3,7.214,3
11,28.1250,24,-23.7200,2.612,3,4.278,3,7.528,3
11,28.1250,25,-20.9300,2.636,3,4.294,3,7.548,3
11,28.1250,26,-18.1390,2.549,3,4.157,3,7.300,3
11,28.1250,27,-15.3480,2.457,3,3.988,3,7.024,3
11,28.1250,28,-12.5580,2.354,3,3.802,3,6.714,3
11,28.1250,29,-9.7670,2.276,3,3.687,3,6.424,3
11,28.1250,30,-6.9770,2.250,3,3.656,3,6.297,3
11,28.1250,31,-4.1860,2.186,3,3.581,3,6.154,3
11,28.1250,32,-1.3950,2.150,3,3.542,3,6.062,3
11,28.1250,33,1.3950,2.132,3,3.519,3,6.025,3
11,28.1250,34,4.1860,2.139,3,3.525,3,6.059,3
11,28.1250,35,6.9770,2.228,3,3.659,3,6.306,3
11,28.1250,36,9.7670,2.284,3,3.773,3,6.571,3
11,28.1250,37,12.5580,2.385,3,3.926,3,6.815,3
11,28.1250,38,15.3480,2.487,3,4.027,3,6.960,3
11,28.1250,39,18.1390,2.593,3,4.154,3,7.116,3
11,28.1250,40,20.9300,2.645,3,4.217,3,7.199,3
11,28.1250,41,23.7200,2.600,3,4.138,3,7.119,3
11,28.1250,42,26.5110,2.508,3,3.999,3,6.940,3
11,28.1250,43,29.3010,2.307,3,3.697,3,6.389,3
11,28.1250,44,32.0920,1.915,3,3.124,3,5.405,3
11,28.1250,45,34.8830,1.957,3,3.212,3,5.582,3
11,28.1250,46,37.6730,2.274,3,3.763,3,6.552,3
11,28.1250,47,40.4640,2.314,3,3.826,3,6.575,3
11,28.1250,48,43.2540,2.372,3,3.919,3,6.623,3
11,28.1250,49,46.0450,2.548,3,4.242,3,7.136,3
11,28.1250,50,48.8350,2.654,3,4.378,3,7.251,3
11,28.1250,51,51.6260,2.740,3,4.463,3,7.289,3
11,28.1250,52,54.4160,2.836,3,4.651,3,7.498,3
11,28.1250,53,57.2070,2.981,3,4.915,3,7.725,3
11,28.1250,54,59.9970,3.189,3,5.227,3,8.079,3
11,28.1250,55,62.7870,3.468,3,5.581,3,8.647,3
11,28.1250,56,65.5780,3.725,3,5.914,3,9.118,3
11,28.1250,57,68.3680,3.941,3,6.235,3,9.535,3
11,28.1250,58,71.1580,4.343,3,6.721,3,10.102,3
11,28.1250,59,73.9480,5.341,3,8.158,3,12.085,3
11,28.1250,60,76.7370,6.084,3,9.576,3,14.232,3
11,28.1250,61,79.5260,5.634,3,9.318,3,14.732,3
11,28.1250,62,82.3130,5.102,3,8.455,3,14.011,3
11,28.1250,63,85.0970,4.752,3,7.781,3,13.283,3
11,28.1250,64,87.8640,4.608,3,7.581,3,13.233,3
12,30.9375,1,-87.8640,2.318,3,3.571,3,6.200,3
12,30.9375,2,-85.0970,2.364,3,3.581,3,6.179,3
12,30.9375,3,-82.3130,2.419,3,3.708,3,6.359,3
12,30.9375,4,-79.5260,2.395,3,3.732,3,6.299,3
12,30.9375,5,-76.7370,2.347,3,3.646,3,6.193,3
12,30.9375,6,-73.9480,1.999,3,3.109,3,5.304,3
12,30.9375,7,-71.1580,1.691,3,2.657,3,4.434,3
12,30.9375,8,-68.3680,2.018,3,2.879,3,4.589,3
12,30.9375,9,-65.5780,1.996,3,2.845,3,4.536,3
12,30.9375,10,-62.7870,1.642,3,2.350,3,3.753,3
12,30.9375,11,-59.9970,1.289,3,1.894,3,3.091,3
12,30.9375,12,-57.2070,1.055,3,1.596,3,2.611,3
12,30.9375,13,-54.4160,0.926,3,1.449,3,2.443,3
12,30.9375,14,-51.6260,1.010,3,1.591,3,2.705,3
12,30.9375,15,-48.8350,1.194,3,1.882,3,3.162,3
12,30.9375,16,-46.0450,1.419,3,2.226,3,3.721,3
12,30.9375,17,-43.2540,1.776,3,2.758,3,4.571,3
12,30.9375,18,-46.0450,1.858,3,2.815,3,4.676,3
12,30.9375,19,-37.6730,1.662,3,2.521,3,4.190,3
12,30.9375,20,-34.8830,1.508,3,2.371,3,4.042,3
12,30.9375,21,-32.0920,1.670,3,2.684,3,4.618,3
12,30.9375,22,-29.3010,1.957,3,3.212,3,5.630,3
12,30.9375,23,-26.5110,2.183,3,3.635,3,6.416,3
12,30.9375,24,-23.7200,2.436,3,4.010,3,7.063,3
12,30.9375,25,-20.9300,2.527,3,4.110,3,7.231,3
12,30.9375,26,-18.1390,2.488,3,4.060,3,7.066,3
12,30.9375,27,-15.3480,2.432,3,3.959,3,6.893,3
12,30.9375,28,-12.5580,2.337,3,3.785,3,6.633,3
12,30.9375,29,-9.7670,2.254,3,3.661,3,6.407,3
12,30.9375,30,-6.9770,2.244,3,3.631,3,6.290,3
12,30.9375,31,-4.1860,2.222,3,3.629,3,6.236,3
12,30.9375,32,-1.3950,2.161,3,3.566,3,6.053,3
12,30.9375,33,1.3950,2.099,3,3.487,3,5.939,3
12,30.9375,34,4.1860,2.148,3,3.541,3,6.051,3
12,30.9375,35,6.9770,2.235,3,3.658,3,6.248,3
12,30.9375,36,9.7670,2.276,3,3.751,3,6.466,3
12,30.9375,37,12.5580,2.345,3,3.872,3,6.733,3
12,30.9375,38,15.3480,2.460,3,4.001,3,6.918,3
12,30.9375,39,18.1390,2.569,3,4.121,3,7.091,3
12,30.9375,40,20.9300,2.605,3,4.176,3,7.159,3
12,30.9375,41,23.7200,2.619,3,4.183,3,7.192,3
12,30.9375,42,26.5110,2.561,3,4.099,3,7.103,3
12,30.9375,43,29.3010,2.347,3,3.768,3,6.513,3
12,30.9375,44,32.0920,1.919,3,3.144,3,5.463,3
12,30.9375,45,34.8830,2.003,3,3.284,3,5.720,3
12,30.9375,46,37.6730,2.427,3,4.035,3,7.041,3
12,30.9375,47,40.4640,2.292,3,3.821,3,6.577,3
12,30.9375,48,43.2540,2.179,3,3.553,3,5.978,3
12,30.9375,49,46.0450,2.508,3,4.112,3,6.879,3
12,30.9375,50,48.8350,2.750,3,4.501,3,7.409,3
12,30.9375,51,51.6260,2.824,3,4.607,3,7.512,3
12,30.9375,52,54.4160,2.893,3,4.762,3,7.705,3
12,30.9375,53,57.2070,3.018,3,5.006,3,7.927,3
12,30.9375,54,59.9970,3.206,3,5.293,3,8.229,3
12,30.9375,55,62.7870,3.498,3,5.673,3,8.795,3
12,30.9375,56,65.5780,3.805,3,6.062,3,9.352,3
12,30.9375,57,68.3680,4.102,3,6.476,3,9.929,3
12,30.9375,58,71.1580,4.762,3,7.274,3,10.783,3
12,30.9375,59,73.9480,5.757,3,8.749,3,12.810,3
12,30.9375,60,76.7370,6.324,3,9.963,3,14.802,3
12,30.9375,61,79.5260,5.741,3,9.506,3,15.095,3
12,30.9375,62,82.3130,5.127,3,8.486,3,14.093,3
12,30.9375,63,85.0970,4.765,3,7.784,3,13.290,3
12,30.9375,64,87.8640,4.616,3,7.583,3,13.232,3
13,33.7500,1,-87.8640,2.322,3,3.576,3,6.214,3
13,33.7500,2,-85.0970,2.376,3,3.612,3,6.209,3
13,33.7500,3,-82.3130,2.431,3,3.735,3,6.409,3
13,33.7500,4,-79.5260,2.416,3,3.748,3,6.317,3
13,33.7500,5,-76.7370,2.354,3,3.643,3,6.208,3
13,33.7500,6,-73.9480,2.023,3,3.145,3,5.350,3
13,33.7500,7,-71.1580,1.697,3,2.681,3,4.482,3
13,33.7500,8,-68.3680,1.922,3,2.813,3,4.605,3
13,33.7500,9,-65.5780,1.949,3,2.820,3,4.581,3
13,33.7500,10,-62.7870,1.620,3,2.322,3,3.755,3
13,33.7500,11,-59.9970,1.286,3,1.879,3,3.088,3
13,33.7500,12,-57.2070,1.047,3,1.576,3,2.596,3
13,33.7500,13,-54.4160,0.923,3,1.439,3,2.434,3
13,33.7500,14,-51.6260,0.995,3,1.566,3,2.676,3
13,33.7500,15,-48.8350,1.171,3,1.849,3,3.141,3
13,33.7500,16,-46.0450,1.397,3,2.189,3,3.707,3
13,33.7500,17,-43.2540,1.766,3,2.722,3,4.518,3
13,33.7500,18,-46.0450,1.832,3,2.761,3,4.613,3
13,33.7500,19,-37.6730,1.553,3,2.379,3,4.003,3
13,33.7500,20,-34.8830,1.317,3,2.113,3,3.645,3
13,33.7500,21,-32.0920,1.428,3,2.318,3,4.025,3
13,33.7500,22,-29.3010,1.539,3,2.514,3,4.402,3
13,33.7500,23,-26.5110,1.746,3,2.854,3,5.006,3
13,33.7500,24,-23.7200,2.130,3,3.455,3,6.074,3
13,33.7500,25,-20.9300,2.274,3,3.664,3,6.411,3
13,33.7500,26,-18.1390,2.339,3,3.821,3,6.616,3
13,33.7500,27,-15.3480,2.355,3,3.849,3,6.663,3
13,33.7500,28,-12.5580,2.260,3,3.711,3,6.450,3
13,33.7500,29,-9.7670,2.154,3,3.558,3,6.269,3
13,33.7500,30,-6.9770,2.133,3,3.533,3,6.168,3
13,33.7500,31,-4.1860,2.109,3,3.506,3,6.024,3
13,33.7500,32,-1.3950,2.038,3,3.398,3,5.695,3
13,33.7500,33,1.3950,2.063,3,3.409,3,5.682,3
13,33.7500,34,4.1860,2.118,3,3.492,3,5.859,3
13,33.7500,35,6.9770,2.167,3,3.561,3,6.019,3
13,33.7500,36,9.7670,2.257,3,3.705,3,6.341,3
13,33.7500,37,12.5580,2.393,3,3.976,3,6.854,3
13,33.7500,38,15.3480,2.446,3,4.046,3,7.040,3
13,33.7500,39,18.1390,2.579,3,4.161,3,7.200,3
13,33.7500,40,20.9300,2.584,3,4.160,3,7.176,3
13,33.7500,41,23.7200,2.571,3,4.133,3,7.121,3
13,33.7500,42,26.5110,2.587,3,4.155,3,7.150,3
13,33.7500,43,29.3010,2.527,3,4.036,3,6.980,3
13,33.7500,44,32.0920,2.125,3,3.470,3,6.010,3
13,33.7500,45,34.8830,2.104,3,3.431,3,5.945,3
13,33.7500,46,37.6730,2.522,3,4.148,3,7.188,3
13,33.7500,47,40.4640,2.355,3,3.894,3,6.678,3
13,33.7500,48,43.2540,2.105,3,3.458,3,5.799,3
13,33.7500,49,46.0450,2.483,3,4.073,3,6.786,3
13,33.7500,50,48.8350,2.779,3,4.548,3,7.467,3
13,33.7500,51,51.6260,2.895,3,4.727,3,7.677,3
13,33.7500,52,54.4160,2.948,3,4.873,3,7.863,3
13,33.7500,53,57.2070,3.062,3,5.092,3,8.100,3
13,33.7500,54,59.9970,3.245,3,5.383,3,8.417,3
13,33.7500,55,62.7870,3.534,3,5.771,3,8.984,3
13,33.7500,56,65.5780,3.909,3,6.242,3,9.684,3
13,33.7500,57,68.3680,4.370,3,6.842,3,10.466,3
13,33.7500,58,71.1580,5.299,3,8.011,3,11.696,3
13,33.7500,59,73.9480,6.131,3,9.328,3,13.583,3
13,33.7500,60,76.7370,6.490,3,10.268,3,15.324,3
13,33.7500,61,79.5260,5.825,3,9.654,3,15.404,3
13,33.7500,62,82.3130,5.151,3,8.509,3,14.159,3
13,33.7500,63,85.0970,4.782,3,7.786,3,13.296,3
13,33.7500,64,87.8640,4.631,3,7.598,3,13.259,3
14,36.5625,1,-87.8640,2.325,3,3.583,3,6.230,3
14,36.5625,2,-85.0970,2.383,3,3.629,3,6.239,3
14,36.5625,3,-82.3130,2.437,3,3.752,3,6.453,3
14,36.5625,4,-79.5260,2.437,3,3.763,3,6.341,3
14,36.5625,5,-76.7370,2.363,3,3.648,3,6.206,3
14,36.5625,6,-73.9480,2.050,3,3.195,3,5.405,3
14,36.5625,7,-71.1580,1.728,3,2.727,3,4.553,3
14,36.5625,8,-68.3680,1.950,3,2.871,3,4.692,3
14,36.5625,9,-65.5780,1.950,3,2.830,3,4.592,3
14,36.5625,10,-62.7870,1.629,3,2.334,3,3.770,3
14,36.5625,11,-59.9970,1.288,3,1.876,3,3.088,3
14,36.5625,12,-57.2070,1.042,3,1.563,3,2.585,3
14,36.5625,13,-54.4160,0.927,3,1.439,3,2.427,3
14,36.5625,14,-51.6260,0.990,3,1.554,3,2.657,3
14,36.5625,15,-48.8350,1.164,3,1.838,3,3.138,3
14,36.5625,16,-46.0450,1.415,3,2.212,3,3.755,3
14,36.5625,17,-43.2540,1.790,3,2.745,3,4.593,3
14,36.5625,18,-46.0450,1.830,3,2.761,3,4.612,3
14,36.5625,19,-37.6730,1.504,3,2.306,3,3.863,3
14,36.5625,20,-34.8830,1.243,3,1.988,3,3.407,3
14,36.5625,21,-32.0920,1.346,3,2.197,3,3.813,3
14,36.5625,22,-29.3010,1.497,3,2.439,3,4.225,3
14,36.5625,23,-26.5110,1.563,3,2.555,3,4.444,3
14,36.5625,24,-23.7200,1.653,3,2.703,3,4.696,3
